Payments to suppliers over £500 - January 2020,,,,,,,,,
,,,,,,,,,
Body Name,Service Label,Cost Centre,Expenditure Category,Nominal,NominalDesc,Accounting Date,System Reference,Line Amount SUM,Vendor Name
Norwich City Council,Private Sector Leasing Scheme,410040,Rents General,2270,Rents General                 ,17/01/2020,4445,"1,867.60",REDACTED PERSONAL DATA
Norwich City Council,HRA Capital Expenditure,983000,Disabled Adaptations,5190, Disabled Adaptations         ,24/01/2020,4743,"1,875.00",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Repairs,730020,Major & Minor Repairs,2142,Major & Minor Repairs         ,31/01/2020,5213,"1,890.00",R G LEVERETT LTD ROOFING & ROOFLINE     
Norwich City Council,Customer Contact Team,550010,Other Contractual Services,2849,Other Contractual Services    ,31/01/2020,4670,"1,900.00",TEXTANYWHERE LIMITED                    
Norwich City Council,Integrated Waste Management,431080,Cleansing Contracts,2846,Cleansing Contracts           ,10/01/2020,2789,"1,948.02",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,Integrated Waste Management,431080,Cleansing Contracts,2846,Cleansing Contracts           ,24/01/2020,4643,"1,948.02",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,HRA Capital Expenditure,983000,Stairlifts,5191, Stairlifts                   ,17/01/2020,4386,"1,970.00",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,GF Capital Expenditure,981000,Intangible Fixed Assets,5400,Intangible Fixed Assets       ,10/01/2020,2192,"1,990.06",ADVANCED BUSINESS SOLUTIONS & SOFTWARE  
Norwich City Council,Mail Handling Team,550040,Postages General,2614,Postages General              ,17/01/2020,4262,"1,995.31",ROYAL MAIL GROUP PLC                    
Norwich City Council,Personnel Services,530020,Occupational Health Support,2689,Occupational Health Support   ,31/01/2020,5024,"1,998.00",NORFOLK & NORWICH UNIVERSITY HOSPITALS  
Norwich City Council,HRA Repairs,730020,Major & Minor Repairs,2142,Major & Minor Repairs         ,10/01/2020,2961,"2,000.00",ASPECT GROUP SERVICES LTD               
Norwich City Council,Notice Processing,644020,Adjudication Service,2823,Adjudication Service          ,24/01/2020,1297,"2,000.40",PATROL                                  
Norwich City Council,Integrated Waste Management,431080,Cleansing Contracts,2846,Cleansing Contracts           ,10/01/2020,2789,"2,001.32",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,Integrated Waste Management,431080,Cleansing Contracts,2846,Cleansing Contracts           ,24/01/2020,4643,"2,001.32",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,24/01/2020,4154,"2,003.21",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Investment Properties,220000,Rents General,2270,Rents General                 ,31/01/2020,1922,"2,021.00",BIDWELLS                                
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,10/01/2020,3583,"2,026.53",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Airport Industrial Estate,260000,Fees - Observation Fee,2818,Fees - Observation Fee        ,31/01/2020,3563,"2,027.30",NORFOLK COUNTY COUNCIL                  
Norwich City Council,Street Cleansing,431020,Litter Bins,2130,Litter Bins                   ,31/01/2020,5038,"2,041.50",D LEMMON GROUNDWORKS                    
Norwich City Council,Head of City Development,600070,Agency Staff,2050,Agency Staff                  ,10/01/2020,2743,"2,058.00",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Head of City Development,600070,Agency Staff,2050,Agency Staff                  ,10/01/2020,3624,"2,058.00",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Professional Finance,510050,Subscriptions,2723,Subscriptions                 ,10/01/2020,3598,"2,065.00",LAVAT CONSULTING LTD T/A PSTAX          
Norwich City Council,Chief Executive,301020,Staff Conference & Course Fees,2684,Staff Conference & Course Fees,24/01/2020,4557,"2,077.50",NORWICH CITY FOOTBALL CLUB              
Norwich City Council,Balance Sheet,999999,Highways Agency - 2016/17,8204,Highways Agency - 2016/17     ,24/01/2020,3641,"2,080.70",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,HRA Repairs,730020,Fire Alarms Mtce,2118,Fire Alarms Mtce              ,10/01/2020,3585,"2,094.00",ALPHATRACK SYSTEMS LTD                  
Norwich City Council,Customer Contact Team,550010,Agency Staff,2050,Agency Staff                  ,31/01/2020,2517,"2,101.60",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,City Hall,290000,Specified Works,2159,Specified Works               ,31/01/2020,4669,"2,106.00",MILLAR WEST LTD                         
Norwich City Council,Customer Contact Team,550010,Security/Cash in Transit,2805,Security/Cash in Transit      ,24/01/2020,3955,"2,131.29",NPSS SECURITY SERVICES                  
Norwich City Council,Integrated Waste Management,431080,Cleansing Contracts,2846,Cleansing Contracts           ,10/01/2020,2789,"2,265.13",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,Integrated Waste Management,431080,Cleansing Contracts,2846,Cleansing Contracts           ,24/01/2020,4643,"2,265.13",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,Arboricultural services,421010,Other Contractual Services,2849,Other Contractual Services    ,31/01/2020,4785,"2,284.00",A T COOMBES ASSOCIATES LTD              
Norwich City Council,Street Cleansing,431020,Other Contractual Services,2849,Other Contractual Services    ,31/01/2020,4564,"2,287.80",MELBA PRODUCTS LTD T/A MELBA SWINTEX    
Norwich City Council,Legal Services,521010,Legal Expenses,2803,Legal Expenses                ,10/01/2020,3656,"2,330.00",NORFOLK COUNTY COUNCIL                  
Norwich City Council,Council Elections,520030,DPP Printing Costs,2802,DPP Printing Costs            ,31/01/2020,5332,"2,342.68",CIVICA ELECTION SERVICES                
Norwich City Council,Balance Sheet,999999,Highways Agency - 2016/17,8204,Highways Agency - 2016/17     ,24/01/2020,3943,"2,370.00",CDC TECHNICAL SERVICES LIMITED          
Norwich City Council,Mail Handling Team,550040,Postages General,2614,Postages General              ,17/01/2020,4083,"2,380.22",ROYAL MAIL GROUP PLC                    
Norwich City Council,Highways Agency,630040,Street Closure Notices Rechge,2834,Street Closure Notices Rechge ,31/01/2020,1094,"2,389.00",HATTON TRAFFIC MANAGEMENT               
Norwich City Council,HRA Repairs,730020,Major & Minor Repairs,2142,Major & Minor Repairs         ,10/01/2020,1895,"2,410.00",R G LEVERETT LTD ROOFING & ROOFLINE     
Norwich City Council,Estates Management,721020,Window Cleaning,2205,Window Cleaning               ,10/01/2020,2396,"2,439.76",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,Estates Management,721020,Window Cleaning,2205,Window Cleaning               ,24/01/2020,4050,"2,439.76",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,Planning Management Account,620010,Training Initiatives,2021,Training Initiatives          ,24/01/2020,4560,"2,448.00",HAYMARKET MEDIA GROUP                   
Norwich City Council,City Hall,290000,Carpet Cleaning,2209,Carpet Cleaning               ,17/01/2020,3197,"2,500.00",HANNANTS CLEANING LTD                   
Norwich City Council,Personnel Services,530020,Advertising Staff Recruitment,2030,Advertising Staff Recruitment ,31/01/2020,2835,"2,500.00",HAVAS PEOPLE LIMITED                    
Norwich City Council,Open Spaces,160000,Schedule of Rates/Dayworks,2149,Schedule of Rates/Dayworks    ,10/01/2020,2436,"2,524.56",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,HRA Repairs,730020,Structural Repairs,2136,Structural Repairs            ,10/01/2020,796,"2,528.00",A F HOWLAND ASSOCIATES                  
Norwich City Council,Balance Sheet,999999,Suspense Acc - NORSE contract,7248,Suspense Acc - NORSE contract ,17/01/2020,4072,"2,537.16",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Street Cleansing,431020,Other Contractual Services,2849,Other Contractual Services    ,24/01/2020,4730,"2,582.25",NORFOLK PET CREMATORIUM                 
Norwich City Council,Markets,100000,Site Security,2804,Site Security                 ,17/01/2020,3642,"2,600.00",NORSE COMMERCIAL SERVICES LTD           
Norwich City Council,Tourist Information,313010,Service Charge,2247,Service Charge                ,17/01/2020,4078,"2,617.40",THE FORUM TRUST LIMITED                 
Norwich City Council,Integrated Waste Management,431080,Variations to Database,2847,Variations to Database        ,31/01/2020,5039,"2,619.00",D LEMMON GROUNDWORKS                    
Norwich City Council,HRA Repairs,730020,Structural Repairs,2136,Structural Repairs            ,24/01/2020,4141,"2,629.25",CONISBEE                                
Norwich City Council,HRA Capital Expenditure,983000,Estate Aesthetics,5161, Estate Aesthetics            ,17/01/2020,4368,"2,726.44",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Neighbourhood Services,710120,ExGratia/Compensation Payments,2686,ExGratia/Compensation Payments,31/01/2020,5272,"2,732.00",REDACTED PERSONAL DATA
Norwich City Council,HRA Capital Expenditure,983000,Doors,5151, Doors                        ,31/01/2020,5303,"2,742.48",ASHFORD COMMERCIAL LTD                  
Norwich City Council,HRA Repairs,730020,Drainage,2167,Drainage                      ,31/01/2020,4615,"2,780.00",LANES GROUP PLC                         
Norwich City Council,Mail Handling Team,550040,Postages General,2614,Postages General              ,17/01/2020,3186,"2,786.48",ROYAL MAIL GROUP PLC                    
Norwich City Council,HRA Capital Expenditure,983000,Doors,5151, Doors                        ,31/01/2020,5302,"2,795.32",ASHFORD COMMERCIAL LTD                  
Norwich City Council,GF Capital Expenditure,981000,Vehicles/Plant Eqpmt/Machinery,5300,Vehicles/Plant Eqpmt/Machinery,31/01/2020,2039,"2,850.00",RISUAL LIMITED                          
Norwich City Council,GF Capital Expenditure,981000,Vehicles/Plant Eqpmt/Machinery,5300,Vehicles/Plant Eqpmt/Machinery,31/01/2020,4575,"2,850.00",RISUAL LIMITED                          
Norwich City Council,Integrated Waste Management,431080,Variations to Database,2847,Variations to Database        ,24/01/2020,2805,"2,913.30",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,HRA Repairs,730020,Emergency Lighting Mtce,2108,Emergency Lighting Mtce       ,10/01/2020,3585,"2,920.24",ALPHATRACK SYSTEMS LTD                  
Norwich City Council,Mail Handling Team,550040,Postages General,2614,Postages General              ,17/01/2020,4082,"2,957.01",ROYAL MAIL GROUP PLC                    
Norwich City Council,Head of Neighbourhood Housing,710020,Grants - Hardship,2721,Grants - Hardship             ,10/01/2020,2827,"2,997.80",WEALDEN & EASTBOURNE LIFELINE LTD       
Norwich City Council,Head of Neighbourhood Housing,710020,Grants - Hardship,2721,Grants - Hardship             ,24/01/2020,3946,"2,997.80",WEALDEN & EASTBOURNE LIFELINE LTD       
Norwich City Council,Balance Sheet,999999,s106 - Playspace Mtce,8104,s106 - Playspace Mtce         ,24/01/2020,4750,"3,000.00",EASTERN PLAY SERVICES LTD               
Norwich City Council,Open Spaces,160000,General Repairs & Mtce,2103,General Repairs & Mtce        ,10/01/2020,2498,"3,026.50",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,HRA Capital Expenditure,983000,Whole House Improvements,5120, Whole House Improvements     ,31/01/2020,5233,"3,087.97",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,City Hall,290000,Pool Car Direct Costs,2426,Pool Car Direct Costs         ,17/01/2020,2484,"3,116.14",AUTOMOTIVE LEASING LTD                  
Norwich City Council,Mail Handling Team,550040,Postages General,2614,Postages General              ,17/01/2020,4085,"3,120.42",ROYAL MAIL GROUP PLC                    
Norwich City Council,HRA Repairs,730020,Out Of Hours calls,2589,Out Of Hours calls            ,31/01/2020,3950,"3,142.45",NORSE COMMERCIAL SERVICES LTD           
Norwich City Council,City Hall,290000,Pool Car Direct Costs,2426,Pool Car Direct Costs         ,24/01/2020,4337,"3,162.56",AUTOMOTIVE LEASING LTD                  
Norwich City Council,City Hall,290000,Pool Car Direct Costs,2426,Pool Car Direct Costs         ,24/01/2020,4328,"3,162.56",AUTOMOTIVE LEASING LTD                  
Norwich City Council,GF Capital Expenditure,981000,New Constructn/Convrsn/Renovtn,5100,New Constructn/Convrsn/Renovtn,24/01/2020,4111,"3,250.00",CREATE CONSULTING ENGINEERS LIMITED     
Norwich City Council,Integrated Waste Management,431080,Other Contractual Services,2849,Other Contractual Services    ,24/01/2020,4731,"3,285.15",NORFOLK PET CREMATORIUM                 
Norwich City Council,Markets,100000,Trade Waste,2237,Trade Waste                   ,17/01/2020,3789,"3,312.40",M W WHITE LTD                           
Norwich City Council,Environmental Strategy,630010,Agency Staff,2050,Agency Staff                  ,31/01/2020,5278,"3,325.00",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Chief Executive,301020,Subscriptions,2723,Subscriptions                 ,17/01/2020,3658,"3,350.00",LOCAL GOVERNMENT INFORMATION UNIT       
Norwich City Council,Balance Sheet,999999,Suspense Acc - NORSE contract,7248,Suspense Acc - NORSE contract ,17/01/2020,4073,"3,414.30",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Repairs,730020,External Wall Insulation,2164,External Wall Insulation      ,24/01/2020,4195,"3,452.50",1ST CHOICE INSULATIONS LTD              
Norwich City Council,Council Elections,520030,Postages General,2614,Postages General              ,24/01/2020,3513,"3,497.01",ROYAL MAIL GROUP PLC                    
Norwich City Council,Mail Handling Team,550040,Postages General,2614,Postages General              ,17/01/2020,3514,"3,519.00",ROYAL MAIL GROUP PLC                    
Norwich City Council,HRA Repairs,730020,General Repairs,2138,General Repairs               ,24/01/2020,4584,"3,591.94",R G CARTER LTD                          
Norwich City Council,HRA Repairs,730020,Water Mains Renewal 90/91,2162,Water Mains Renewal 90/91     ,24/01/2020,1012,"3,608.00",LANES GROUP PLC                         
Norwich City Council,Street Cleansing,431020,Litter Bins,2130,Litter Bins                   ,31/01/2020,5038,"3,612.00",D LEMMON GROUNDWORKS                    
Norwich City Council,HRA Repairs- Sheltered Housing,730025,General Repairs,2138,General Repairs               ,10/01/2020,3667,"3,633.97",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Mail Handling Team,550040,Postages General,2614,Postages General              ,31/01/2020,4645,"3,684.20",ROYAL MAIL GROUP PLC                    
Norwich City Council,Multi-Storey Car Parks,643040,Car Park Call Outs,2808,Car Park Call Outs            ,31/01/2020,2051,"3,689.40",BROADLAND GUARDING SERVICES LTD         
Norwich City Council,HRA Capital Expenditure,983000,Disabled Adaptations,5190, Disabled Adaptations         ,17/01/2020,958,"3,731.00",NORSE COMMERCIAL SERVICES LTD           
Norwich City Council,Balance Sheet,999999,Pay Sacrifice Recove,8135,Pay Sacrifice Recove          ,24/01/2020,4161,"3,770.85",COMPUTERSHARE VOUCHER SERVICES          
Norwich City Council,HRA Repairs,730020,Water Mains Renewal 90/91,2162,Water Mains Renewal 90/91     ,10/01/2020,1015,"3,776.00",LANES GROUP PLC                         
Norwich City Council,Allotments,150000,General Repairs & Mtce,2103,General Repairs & Mtce        ,31/01/2020,5270,"3,815.00",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,Council Elections,520030,Other Contractual Services,2849,Other Contractual Services    ,17/01/2020,3552,"3,847.90",IDOX SOFTWARE LIMITED                   
Norwich City Council,Development Management,620060,Professional Advice/Fees,2850,Professional Advice/Fees      ,17/01/2020,3662,"3,950.00",BNP PARIBAS REAL ESTATE ADVISORY & PROPE
Norwich City Council,HRA Repairs,730020,Water Service Testing,2280,Water Service Testing         ,24/01/2020,4619,"4,030.00",INTEGRATED WATER SERVICES LTD           
Norwich City Council,HRA Repairs,730020,Structural Repairs,2136,Structural Repairs            ,24/01/2020,4169,"4,036.00",CONISBEE                                
Norwich City Council,Balance Sheet,999999,Suspense Acc - NORSE contract,7248,Suspense Acc - NORSE contract ,10/01/2020,3561,"4,072.08",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,General HRA Premises,740010,Rents General,2270,Rents General                 ,29/01/2020,5262,"4,122.50",REDACTED PERSONAL DATA
Norwich City Council,General HRA Premises,740010,Rents General,2270,Rents General                 ,29/01/2020,5263,"4,122.50",REDACTED PERSONAL DATA
Norwich City Council,HRA Capital Expenditure,983000,Whole House Improvements,5120, Whole House Improvements     ,31/01/2020,5234,"4,195.99",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Balance Sheet,999999,Suspense Acc - NORSE contract,7248,Suspense Acc - NORSE contract ,10/01/2020,3562,"4,229.46",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Mail Handling Team,550040,Postages General,2614,Postages General              ,17/01/2020,3187,"4,246.76",ROYAL MAIL GROUP PLC                    
Norwich City Council,General HRA Premises,740010,Tenants Contents Ins Premiun,2257,Tenants Contents Ins Premiun  ,31/01/2020,2339,"4,322.70",AON UK LTD                              
Norwich City Council,Externally Granted Rights,270000,Rents General,2270,Rents General                 ,29/01/2020,5262,"4,377.50",REDACTED PERSONAL DATA
Norwich City Council,Externally Granted Rights,270000,Rents General,2270,Rents General                 ,29/01/2020,5263,"4,377.50",REDACTED PERSONAL DATA
Norwich City Council,Cemeteries,130000,General Repairs & Mtce,2103,General Repairs & Mtce        ,10/01/2020,1890,"4,449.25",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council, IT Services,321020,IT Services - Contract Charge,2843,IT Services - Contract Charge ,10/01/2020,2197,"4,477.63",ADVANCED BUSINESS SOLUTIONS & SOFTWARE  
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,24/01/2020,4155,"4,595.00",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,HRA Repairs,730020,Entry Phone Mtce,2122,Entry Phone Mtce              ,10/01/2020,3585,"4,603.09",ALPHATRACK SYSTEMS LTD                  
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,24/01/2020,4742,"4,620.19",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Customer Contact Team,550010,Other Contractual Services,2849,Other Contractual Services    ,24/01/2020,4587,"4,625.00",BULK SMS LTD T/A VOODOOSMS              
Norwich City Council,HRA Capital Expenditure,983000,Stairlifts,5191, Stairlifts                   ,17/01/2020,4369,"4,705.00",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Insurance,512010,Shared Services LGSS Internal,3060,Shared Services LGSS Internal ,17/01/2020,3511,"4,714.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,Insurance,512010,Shared Services LGSS Internal,3060,Shared Services LGSS Internal ,24/01/2020,4230,"4,714.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,10/01/2020,3515,"4,790.63",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Legal Services,521010,Legal Expenses,2803,Legal Expenses                ,10/01/2020,3656,"4,807.00",NORFOLK COUNTY COUNCIL                  
Norwich City Council,HRA Capital Expenditure,983000,Doors,5151, Doors                        ,31/01/2020,5300,"4,853.68",ASHFORD COMMERCIAL LTD                  
Norwich City Council,HRA Capital Expenditure,983000,Doors,5151, Doors                        ,31/01/2020,5301,"4,857.07",ASHFORD COMMERCIAL LTD                  
Norwich City Council,Estates Management,721020,Disinfecting Dustbins,2201,Disinfecting Dustbins         ,10/01/2020,2789,"4,882.25",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,Estates Management,721020,Disinfecting Dustbins,2201,Disinfecting Dustbins         ,24/01/2020,4643,"4,882.25",BIFFA MUNICIPAL LIMITED                 
Norwich City Council,Council Elections,520030,DPP Printing Costs,2802,DPP Printing Costs            ,24/01/2020,4197,"4,899.40",ELECTORAL REFORM SERVICES               
Norwich City Council,Balance Sheet,999999,Suspense Acc - NORSE contract,7248,Suspense Acc - NORSE contract ,24/01/2020,4646,"4,989.86",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Economic Development Unit,610010,Projects,2832,Projects                      ,17/01/2020,3970,"5,000.00",MILTON KEYNES COUNCIL                   
Norwich City Council,Notice Processing,644020,Adjudication Service,2823,Adjudication Service          ,24/01/2020,4639,"5,000.00",HER MAJESTYS COURTS AND TRIBUNALS       
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,24/01/2020,4781,"5,000.00",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,City Hall,290000,Pool Car Direct Costs,2426,Pool Car Direct Costs         ,24/01/2020,4330,"5,073.22",AUTOMOTIVE LEASING LTD                  
Norwich City Council,HRA Capital Expenditure,983000,Doors,5151, Doors                        ,31/01/2020,5299,"5,101.53",ASHFORD COMMERCIAL LTD                  
Norwich City Council,HRA Repairs,730020,Tower Block Distribution Bars,2135,Tower Block Distribution Bars ,31/01/2020,4556,"5,127.39",KIER SERVICES LTD                       
Norwich City Council,Environmental Protection ,522050,Other Contractual Services,2849,Other Contractual Services    ,10/01/2020,212,"5,200.00",LONDON SOUTH BANK UNIVERSITY            
Norwich City Council,Environmental Protection ,522050,Other Contractual Services,2849,Other Contractual Services    ,10/01/2020,2741,"5,200.00",LONDON SOUTH BANK UNIVERSITY            
Norwich City Council,Integrated Waste Management,431080,Other Contractual Services,2849,Other Contractual Services    ,10/01/2020,2367,"5,225.85",NORSE ENVIRONMENTAL WASTE SERVICES LTD  
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,10/01/2020,3516,"5,260.98",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,24/01/2020,4204,"5,431.42",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,24/01/2020,4204,"5,431.42",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,HRA Repairs,730020,Structural Repairs,2136,Structural Repairs            ,17/01/2020,3793,"5,480.85",A F HOWLAND ASSOCIATES                  
Norwich City Council,Housing Improvement Agency,410130,Other Contractual Services,2849,Other Contractual Services    ,24/01/2020,4595,"5,482.96",BC OF KINGS LYNN & WEST NORFOLK         
Norwich City Council,On & Off Street Enforcement,644010,Pool Car Direct Costs,2426,Pool Car Direct Costs         ,17/01/2020,4333,"5,568.26",AUTOMOTIVE LEASING LTD                  
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,10/01/2020,3779,"5,713.31",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Professional Finance,510050,Shared Services LGSS Overheads,3062,Shared Services LGSS Overheads,17/01/2020,3511,"5,748.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,Professional Finance,510050,Shared Services LGSS Overheads,3062,Shared Services LGSS Overheads,24/01/2020,4230,"5,748.00",CAMBRIDGESHIRE COUNTY COUNCIL           
Norwich City Council,City Hall,290000,Pool Car Direct Costs,2426,Pool Car Direct Costs         ,17/01/2020,2486,"5,761.98",AUTOMOTIVE LEASING LTD                  
Norwich City Council,City Hall,290000,Pool Car Direct Costs,2426,Pool Car Direct Costs         ,17/01/2020,2488,"5,761.98",AUTOMOTIVE LEASING LTD                  
Norwich City Council,District Heating,721040,Fuel Oil,2215,Fuel Oil                      ,24/01/2020,3655,"6,160.10",RIX PETROLEUM LTD                       
Norwich City Council,Estates Management,721020,Schedule of Rates/Dayworks,2149,Schedule of Rates/Dayworks    ,10/01/2020,1029,"6,339.14",NORWICH NORSE (ENVIRONMENTAL) LTD       
Norwich City Council,HRA Capital Expenditure,983000,Estate Aesthetics,5161, Estate Aesthetics            ,10/01/2020,3678,"6,346.01",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Multi-Storey Car Parks,643040,Car Park Call Outs,2808,Car Park Call Outs            ,31/01/2020,2051,"6,415.20",BROADLAND GUARDING SERVICES LTD         
Norwich City Council,Multi-Storey Car Parks,643040,Car Park Call Outs,2808,Car Park Call Outs            ,31/01/2020,2051,"6,547.20",BROADLAND GUARDING SERVICES LTD         
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,10/01/2020,3583,"6,660.22",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,HRA Repairs,730020,Landlords Lighting Gen Repairs,2128,Landlords Lighting Gen Repairs,10/01/2020,3543,"6,768.17",ALPHATRACK SYSTEMS LTD                  
Norwich City Council,HRA Repairs,730020,Call Alarm sytems Mtce,2119,Call Alarm sytems Mtce        ,10/01/2020,3585,"6,852.14",ALPHATRACK SYSTEMS LTD                  
Norwich City Council, IT Services,321020,Telephones General,2615,Telephones General            ,17/01/2020,3217,"7,075.97",ADEPT TELECOM PLC                       
Norwich City Council, IT Services,321020,Telephones General,2615,Telephones General            ,31/01/2020,4620,"7,107.12",ADEPT TELECOM PLC                       
Norwich City Council,HRA Repairs,730020,Landlords Lighting Gen Repairs,2128,Landlords Lighting Gen Repairs,31/01/2020,5223,"7,218.63",ALPHATRACK SYSTEMS LTD                  
Norwich City Council,HRA Capital Expenditure,983000,Disabled Adaptations,5190, Disabled Adaptations         ,10/01/2020,3686,"7,660.00",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Repairs,730020,Major & Minor Repairs,2142,Major & Minor Repairs         ,10/01/2020,3665,"7,665.93",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,HRA Repairs,730020,Major & Minor Repairs,2142,Major & Minor Repairs         ,10/01/2020,3664,"8,012.41",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Bus Lane Enforcement,644015,Other Contractual Services,2849,Other Contractual Services    ,24/01/2020,4139,"8,109.15",BRAMBLE HUB LTD                         
Norwich City Council,HRA Repairs,730020,Major & Minor Repairs,2142,Major & Minor Repairs         ,10/01/2020,3684,"8,200.16",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,24/01/2020,4154,"8,511.09",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,10/01/2020,3582,"8,580.00",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Bus Lane Enforcement,644015,Other Contractual Services,2849,Other Contractual Services    ,24/01/2020,4140,"8,787.82",BRAMBLE HUB LTD                         
Norwich City Council,Balance Sheet,999999,Suspense Acc - NORSE contract,7248,Suspense Acc - NORSE contract ,10/01/2020,3559,"9,074.74",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,Balance Sheet,999999,Suspense Acc - NORSE contract,7248,Suspense Acc - NORSE contract ,17/01/2020,4074,"9,553.54",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,GF Capital Expenditure,981000,New Constructn/Convrsn/Renovtn,5100,New Constructn/Convrsn/Renovtn,24/01/2020,2333,"9,847.96",CLEAR CHANNEL OUTDOOR                   
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,31/01/2020,5298,"10,000.00",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Balance Sheet,999999,Suspense Acc - NORSE contract,7248,Suspense Acc - NORSE contract ,10/01/2020,3560,"10,103.06",NORWICH NORSE (BUILDING) LTD            
Norwich City Council,GF Capital Expenditure,981000,Exp on Grants,5500,Exp on Grants                 ,10/01/2020,3775,"10,211.38",REDACTED COMMERCIAL CONFIDENTIALITY
Norwich City Council,Multi-Storey Car Parks,643040,Security/Cash in Transit,2805,Security/Cash in Transit      ,31/01/2020,4152,"10,415.37",G4S CASH SOLUTIONS (UK) LTD             
Norwich City Council,HRA Repairs,730020,Lift Mtce,2110,Lift Mtce                     ,24/01/2020,4250,"10,726.73",OTIS LTD                                
Norwich City Council,On & Off Street Enforcement,644010,Pool Car Direct Costs,2426,Pool Car Direct Costs         ,17/01/2020,4336,"11,136.52",AUTOMOTIVE LEASING LTD                  
